municipio_codigo,municipio_nombre,poblacion_empadronada,rango_edad,sexo
150,Torrejón de Velasco,134,De 30 a 34 años,Mujer
150,Torrejón de Velasco,171,De 35 a 39 años,Mujer
150,Torrejón de Velasco,238,De 40 a 44 años,Mujer
150,Torrejón de Velasco,210,De 45 a 49 años,Mujer
150,Torrejón de Velasco,152,De 50 a 54 años,Mujer
150,Torrejón de Velasco,99,De 55 a 59 años,Mujer
150,Torrejón de Velasco,95,De 60 a 64 años,Mujer
150,Torrejón de Velasco,79,De 65 a 69 años,Mujer
150,Torrejón de Velasco,54,De 70 a 74 años,Mujer
150,Torrejón de Velasco,51,De 75 a 79 años,Mujer
150,Torrejón de Velasco,45,De 80 a 84 años,Mujer
150,Torrejón de Velasco,29,De 85 a 89 años,Mujer
150,Torrejón de Velasco,15,De 90 a 94 años,Mujer
150,Torrejón de Velasco,6,De 95 a 99 años,Mujer
150,Torrejón de Velasco,0,De 100 y más años,Mujer
151,Torrelaguna,127,De 0 a 4 años,Hombre
151,Torrelaguna,167,De 5 a 9 años,Hombre
151,Torrelaguna,146,De 10 a 14 años,Hombre
151,Torrelaguna,121,De 15 a 19 años,Hombre
151,Torrelaguna,112,De 20 a 24 años,Hombre
151,Torrelaguna,105,De 25 a 29 años,Hombre
151,Torrelaguna,154,De 30 a 34 años,Hombre
151,Torrelaguna,206,De 35 a 39 años,Hombre
151,Torrelaguna,220,De 40 a 44 años,Hombre
151,Torrelaguna,223,De 45 a 49 años,Hombre
151,Torrelaguna,172,De 50 a 54 años,Hombre
151,Torrelaguna,154,De 55 a 59 años,Hombre
151,Torrelaguna,120,De 60 a 64 años,Hombre
151,Torrelaguna,101,De 65 a 69 años,Hombre
151,Torrelaguna,73,De 70 a 74 años,Hombre
151,Torrelaguna,53,De 75 a 79 años,Hombre
151,Torrelaguna,60,De 80 a 84 años,Hombre
151,Torrelaguna,45,De 85 a 89 años,Hombre
151,Torrelaguna,17,De 90 a 94 años,Hombre
151,Torrelaguna,4,De 95 a 99 años,Hombre
151,Torrelaguna,1,De 100 y más años,Hombre
151,Torrelaguna,130,De 0 a 4 años,Mujer
151,Torrelaguna,149,De 5 a 9 años,Mujer
151,Torrelaguna,111,De 10 a 14 años,Mujer
151,Torrelaguna,123,De 15 a 19 años,Mujer
151,Torrelaguna,91,De 20 a 24 años,Mujer
151,Torrelaguna,118,De 25 a 29 años,Mujer
151,Torrelaguna,145,De 30 a 34 años,Mujer
151,Torrelaguna,184,De 35 a 39 años,Mujer
151,Torrelaguna,243,De 40 a 44 años,Mujer
151,Torrelaguna,207,De 45 a 49 años,Mujer
151,Torrelaguna,176,De 50 a 54 años,Mujer
151,Torrelaguna,138,De 55 a 59 años,Mujer
151,Torrelaguna,103,De 60 a 64 años,Mujer
151,Torrelaguna,77,De 65 a 69 años,Mujer
151,Torrelaguna,79,De 70 a 74 años,Mujer
151,Torrelaguna,75,De 75 a 79 años,Mujer
151,Torrelaguna,65,De 80 a 84 años,Mujer
151,Torrelaguna,71,De 85 a 89 años,Mujer
151,Torrelaguna,35,De 90 a 94 años,Mujer
151,Torrelaguna,8,De 95 a 99 años,Mujer
151,Torrelaguna,3,De 100 y más años,Mujer
152,Torrelodones,561,De 0 a 4 años,Hombre
152,Torrelodones,793,De 5 a 9 años,Hombre
152,Torrelodones,946,De 10 a 14 años,Hombre
152,Torrelodones,838,De 15 a 19 años,Hombre
152,Torrelodones,751,De 20 a 24 años,Hombre
152,Torrelodones,558,De 25 a 29 años,Hombre
152,Torrelodones,513,De 30 a 34 años,Hombre
152,Torrelodones,648,De 35 a 39 años,Hombre
152,Torrelodones,875,De 40 a 44 años,Hombre
152,Torrelodones,1007,De 45 a 49 años,Hombre
152,Torrelodones,975,De 50 a 54 años,Hombre
152,Torrelodones,843,De 55 a 59 años,Hombre
152,Torrelodones,542,De 60 a 64 años,Hombre
152,Torrelodones,451,De 65 a 69 años,Hombre
152,Torrelodones,332,De 70 a 74 años,Hombre
152,Torrelodones,217,De 75 a 79 años,Hombre
152,Torrelodones,162,De 80 a 84 años,Hombre
152,Torrelodones,67,De 85 a 89 años,Hombre
152,Torrelodones,36,De 90 a 94 años,Hombre
152,Torrelodones,6,De 95 a 99 años,Hombre
152,Torrelodones,2,De 100 y más años,Hombre
152,Torrelodones,565,De 0 a 4 años,Mujer
152,Torrelodones,785,De 5 a 9 años,Mujer
152,Torrelodones,893,De 10 a 14 años,Mujer
152,Torrelodones,822,De 15 a 19 años,Mujer
152,Torrelodones,658,De 20 a 24 años,Mujer
152,Torrelodones,531,De 25 a 29 años,Mujer
152,Torrelodones,552,De 30 a 34 años,Mujer
152,Torrelodones,740,De 35 a 39 años,Mujer
152,Torrelodones,1150,De 40 a 44 años,Mujer
152,Torrelodones,1138,De 45 a 49 años,Mujer
152,Torrelodones,1104,De 50 a 54 años,Mujer
152,Torrelodones,875,De 55 a 59 años,Mujer
152,Torrelodones,593,De 60 a 64 años,Mujer
152,Torrelodones,474,De 65 a 69 años,Mujer
152,Torrelodones,346,De 70 a 74 años,Mujer
152,Torrelodones,257,De 75 a 79 años,Mujer
152,Torrelodones,207,De 80 a 84 años,Mujer
152,Torrelodones,163,De 85 a 89 años,Mujer
152,Torrelodones,107,De 90 a 94 años,Mujer
152,Torrelodones,34,De 95 a 99 años,Mujer
152,Torrelodones,11,De 100 y más años,Mujer
153,Torremocha de Jarama,14,De 0 a 4 años,Hombre
153,Torremocha de Jarama,16,De 5 a 9 años,Hombre
153,Torremocha de Jarama,23,De 10 a 14 años,Hombre
153,Torremocha de Jarama,34,De 15 a 19 años,Hombre
153,Torremocha de Jarama,14,De 20 a 24 años,Hombre
153,Torremocha de Jarama,20,De 25 a 29 años,Hombre
153,Torremocha de Jarama,27,De 30 a 34 años,Hombre
153,Torremocha de Jarama,32,De 35 a 39 años,Hombre
153,Torremocha de Jarama,43,De 40 a 44 años,Hombre
153,Torremocha de Jarama,49,De 45 a 49 años,Hombre
153,Torremocha de Jarama,26,De 50 a 54 años,Hombre
153,Torremocha de Jarama,32,De 55 a 59 años,Hombre
153,Torremocha de Jarama,25,De 60 a 64 años,Hombre
153,Torremocha de Jarama,27,De 65 a 69 años,Hombre
153,Torremocha de Jarama,28,De 70 a 74 años,Hombre
153,Torremocha de Jarama,25,De 75 a 79 años,Hombre
153,Torremocha de Jarama,20,De 80 a 84 años,Hombre
153,Torremocha de Jarama,14,De 85 a 89 años,Hombre
153,Torremocha de Jarama,4,De 90 a 94 años,Hombre
153,Torremocha de Jarama,2,De 95 a 99 años,Hombre
153,Torremocha de Jarama,0,De 100 y más años,Hombre
153,Torremocha de Jarama,15,De 0 a 4 años,Mujer
153,Torremocha de Jarama,19,De 5 a 9 años,Mujer
153,Torremocha de Jarama,16,De 10 a 14 años,Mujer
153,Torremocha de Jarama,45,De 15 a 19 años,Mujer
153,Torremocha de Jarama,10,De 20 a 24 años,Mujer
153,Torremocha de Jarama,19,De 25 a 29 años,Mujer
153,Torremocha de Jarama,16,De 30 a 34 años,Mujer
153,Torremocha de Jarama,32,De 35 a 39 años,Mujer
153,Torremocha de Jarama,36,De 40 a 44 años,Mujer
153,Torremocha de Jarama,40,De 45 a 49 años,Mujer
153,Torremocha de Jarama,28,De 50 a 54 años,Mujer
153,Torremocha de Jarama,27,De 55 a 59 años,Mujer
153,Torremocha de Jarama,25,De 60 a 64 años,Mujer
153,Torremocha de Jarama,23,De 65 a 69 años,Mujer
153,Torremocha de Jarama,25,De 70 a 74 años,Mujer
153,Torremocha de Jarama,29,De 75 a 79 años,Mujer
153,Torremocha de Jarama,18,De 80 a 84 años,Mujer
153,Torremocha de Jarama,22,De 85 a 89 años,Mujer
153,Torremocha de Jarama,14,De 90 a 94 años,Mujer
153,Torremocha de Jarama,7,De 95 a 99 años,Mujer
153,Torremocha de Jarama,1,De 100 y más años,Mujer
154,Torres de la Alameda,237,De 0 a 4 años,Hombre
154,Torres de la Alameda,298,De 5 a 9 años,Hombre
154,Torres de la Alameda,273,De 10 a 14 años,Hombre
154,Torres de la Alameda,266,De 15 a 19 años,Hombre
154,Torres de la Alameda,200,De 20 a 24 años,Hombre
154,Torres de la Alameda,212,De 25 a 29 años,Hombre
154,Torres de la Alameda,261,De 30 a 34 años,Hombre
154,Torres de la Alameda,356,De 35 a 39 años,Hombre
154,Torres de la Alameda,406,De 40 a 44 años,Hombre
154,Torres de la Alameda,340,De 45 a 49 años,Hombre
154,Torres de la Alameda,298,De 50 a 54 años,Hombre
154,Torres de la Alameda,223,De 55 a 59 años,Hombre
154,Torres de la Alameda,193,De 60 a 64 años,Hombre
154,Torres de la Alameda,131,De 65 a 69 años,Hombre
154,Torres de la Alameda,109,De 70 a 74 años,Hombre
154,Torres de la Alameda,62,De 75 a 79 años,Hombre
154,Torres de la Alameda,66,De 80 a 84 años,Hombre
154,Torres de la Alameda,48,De 85 a 89 años,Hombre
154,Torres de la Alameda,17,De 90 a 94 años,Hombre
154,Torres de la Alameda,5,De 95 a 99 años,Hombre
154,Torres de la Alameda,1,De 100 y más años,Hombre
154,Torres de la Alameda,186,De 0 a 4 años,Mujer
154,Torres de la Alameda,241,De 5 a 9 años,Mujer
154,Torres de la Alameda,246,De 10 a 14 años,Mujer
154,Torres de la Alameda,173,De 15 a 19 años,Mujer
154,Torres de la Alameda,196,De 20 a 24 años,Mujer
154,Torres de la Alameda,195,De 25 a 29 años,Mujer
154,Torres de la Alameda,279,De 30 a 34 años,Mujer
154,Torres de la Alameda,366,De 35 a 39 años,Mujer
154,Torres de la Alameda,348,De 40 a 44 años,Mujer
154,Torres de la Alameda,323,De 45 a 49 años,Mujer
154,Torres de la Alameda,265,De 50 a 54 años,Mujer
154,Torres de la Alameda,213,De 55 a 59 años,Mujer
154,Torres de la Alameda,202,De 60 a 64 años,Mujer
154,Torres de la Alameda,110,De 65 a 69 años,Mujer
154,Torres de la Alameda,115,De 70 a 74 años,Mujer
154,Torres de la Alameda,80,De 75 a 79 años,Mujer
154,Torres de la Alameda,113,De 80 a 84 años,Mujer
154,Torres de la Alameda,90,De 85 a 89 años,Mujer
154,Torres de la Alameda,59,De 90 a 94 años,Mujer
154,Torres de la Alameda,18,De 95 a 99 años,Mujer
154,Torres de la Alameda,5,De 100 y más años,Mujer
903,Tres Cantos,1210,De 0 a 4 años,Hombre
903,Tres Cantos,1281,De 5 a 9 años,Hombre
903,Tres Cantos,1463,De 10 a 14 años,Hombre
903,Tres Cantos,1449,De 15 a 19 años,Hombre
903,Tres Cantos,1454,De 20 a 24 años,Hombre
903,Tres Cantos,1363,De 25 a 29 años,Hombre
903,Tres Cantos,1618,De 30 a 34 años,Hombre
903,Tres Cantos,1764,De 35 a 39 años,Hombre
903,Tres Cantos,1731,De 40 a 44 años,Hombre
903,Tres Cantos,1721,De 45 a 49 años,Hombre
903,Tres Cantos,1906,De 50 a 54 años,Hombre
903,Tres Cantos,1731,De 55 a 59 años,Hombre
903,Tres Cantos,1258,De 60 a 64 años,Hombre
903,Tres Cantos,970,De 65 a 69 años,Hombre
903,Tres Cantos,634,De 70 a 74 años,Hombre
903,Tres Cantos,322,De 75 a 79 años,Hombre
903,Tres Cantos,248,De 80 a 84 años,Hombre
903,Tres Cantos,141,De 85 a 89 años,Hombre
903,Tres Cantos,72,De 90 a 94 años,Hombre
903,Tres Cantos,10,De 95 a 99 años,Hombre
903,Tres Cantos,3,De 100 y más años,Hombre
903,Tres Cantos,1217,De 0 a 4 años,Mujer
903,Tres Cantos,1229,De 5 a 9 años,Mujer
903,Tres Cantos,1390,De 10 a 14 años,Mujer
903,Tres Cantos,1500,De 15 a 19 años,Mujer
903,Tres Cantos,1425,De 20 a 24 años,Mujer
903,Tres Cantos,1400,De 25 a 29 años,Mujer
903,Tres Cantos,1546,De 30 a 34 años,Mujer
903,Tres Cantos,1752,De 35 a 39 años,Mujer
903,Tres Cantos,1903,De 40 a 44 años,Mujer
903,Tres Cantos,2032,De 45 a 49 años,Mujer
903,Tres Cantos,2177,De 50 a 54 años,Mujer
903,Tres Cantos,1857,De 55 a 59 años,Mujer
903,Tres Cantos,1407,De 60 a 64 años,Mujer
903,Tres Cantos,993,De 65 a 69 años,Mujer
903,Tres Cantos,628,De 70 a 74 años,Mujer
903,Tres Cantos,357,De 75 a 79 años,Mujer
903,Tres Cantos,370,De 80 a 84 años,Mujer
903,Tres Cantos,287,De 85 a 89 años,Mujer
903,Tres Cantos,167,De 90 a 94 años,Mujer
903,Tres Cantos,54,De 95 a 99 años,Mujer
903,Tres Cantos,6,De 100 y más años,Mujer
155,Valdaracete,11,De 0 a 4 años,Hombre
155,Valdaracete,16,De 5 a 9 años,Hombre
155,Valdaracete,17,De 10 a 14 años,Hombre
155,Valdaracete,10,De 15 a 19 años,Hombre
155,Valdaracete,18,De 20 a 24 años,Hombre
155,Valdaracete,28,De 25 a 29 años,Hombre
155,Valdaracete,21,De 30 a 34 años,Hombre
155,Valdaracete,26,De 35 a 39 años,Hombre
155,Valdaracete,35,De 40 a 44 años,Hombre
155,Valdaracete,25,De 45 a 49 años,Hombre
155,Valdaracete,23,De 50 a 54 años,Hombre
155,Valdaracete,25,De 55 a 59 años,Hombre
155,Valdaracete,15,De 60 a 64 años,Hombre
155,Valdaracete,22,De 65 a 69 años,Hombre
155,Valdaracete,15,De 70 a 74 años,Hombre
155,Valdaracete,9,De 75 a 79 años,Hombre
155,Valdaracete,12,De 80 a 84 años,Hombre
155,Valdaracete,6,De 85 a 89 años,Hombre
155,Valdaracete,1,De 90 a 94 años,Hombre
155,Valdaracete,0,De 95 a 99 años,Hombre
155,Valdaracete,0,De 100 y más años,Hombre
155,Valdaracete,10,De 0 a 4 años,Mujer
155,Valdaracete,13,De 5 a 9 años,Mujer
155,Valdaracete,13,De 10 a 14 años,Mujer
155,Valdaracete,10,De 15 a 19 años,Mujer
155,Valdaracete,17,De 20 a 24 años,Mujer
155,Valdaracete,20,De 25 a 29 años,Mujer
155,Valdaracete,17,De 30 a 34 años,Mujer
155,Valdaracete,28,De 35 a 39 años,Mujer
155,Valdaracete,17,De 40 a 44 años,Mujer
155,Valdaracete,23,De 45 a 49 años,Mujer
155,Valdaracete,26,De 50 a 54 años,Mujer
155,Valdaracete,19,De 55 a 59 años,Mujer
155,Valdaracete,16,De 60 a 64 años,Mujer
155,Valdaracete,18,De 65 a 69 años,Mujer
155,Valdaracete,13,De 70 a 74 años,Mujer
155,Valdaracete,9,De 75 a 79 años,Mujer
155,Valdaracete,21,De 80 a 84 años,Mujer
155,Valdaracete,12,De 85 a 89 años,Mujer
155,Valdaracete,5,De 90 a 94 años,Mujer
155,Valdaracete,1,De 95 a 99 años,Mujer
155,Valdaracete,0,De 100 y más años,Mujer
156,Valdeavero,42,De 0 a 4 años,Hombre
156,Valdeavero,40,De 5 a 9 años,Hombre
156,Valdeavero,41,De 10 a 14 años,Hombre
156,Valdeavero,40,De 15 a 19 años,Hombre
156,Valdeavero,36,De 20 a 24 años,Hombre
156,Valdeavero,36,De 25 a 29 años,Hombre
156,Valdeavero,63,De 30 a 34 años,Hombre
156,Valdeavero,87,De 35 a 39 años,Hombre
156,Valdeavero,74,De 40 a 44 años,Hombre
156,Valdeavero,73,De 45 a 49 años,Hombre
156,Valdeavero,52,De 50 a 54 años,Hombre
156,Valdeavero,38,De 55 a 59 años,Hombre
156,Valdeavero,45,De 60 a 64 años,Hombre
156,Valdeavero,33,De 65 a 69 años,Hombre
156,Valdeavero,19,De 70 a 74 años,Hombre
156,Valdeavero,16,De 75 a 79 años,Hombre
156,Valdeavero,12,De 80 a 84 años,Hombre
156,Valdeavero,7,De 85 a 89 años,Hombre
156,Valdeavero,4,De 90 a 94 años,Hombre
156,Valdeavero,0,De 95 a 99 años,Hombre
156,Valdeavero,0,De 100 y más años,Hombre
156,Valdeavero,42,De 0 a 4 años,Mujer
156,Valdeavero,54,De 5 a 9 años,Mujer
156,Valdeavero,26,De 10 a 14 años,Mujer
156,Valdeavero,35,De 15 a 19 años,Mujer
156,Valdeavero,28,De 20 a 24 años,Mujer
156,Valdeavero,33,De 25 a 29 años,Mujer
156,Valdeavero,58,De 30 a 34 años,Mujer
156,Valdeavero,85,De 35 a 39 años,Mujer
156,Valdeavero,65,De 40 a 44 años,Mujer
156,Valdeavero,45,De 45 a 49 años,Mujer
156,Valdeavero,53,De 50 a 54 años,Mujer
156,Valdeavero,37,De 55 a 59 años,Mujer
156,Valdeavero,35,De 60 a 64 años,Mujer
156,Valdeavero,28,De 65 a 69 años,Mujer
156,Valdeavero,20,De 70 a 74 años,Mujer
156,Valdeavero,17,De 75 a 79 años,Mujer
156,Valdeavero,14,De 80 a 84 años,Mujer
156,Valdeavero,11,De 85 a 89 años,Mujer
156,Valdeavero,6,De 90 a 94 años,Mujer
156,Valdeavero,0,De 95 a 99 años,Mujer
156,Valdeavero,0,De 100 y más años,Mujer
157,Valdelaguna,24,De 0 a 4 años,Hombre
157,Valdelaguna,31,De 5 a 9 años,Hombre
157,Valdelaguna,21,De 10 a 14 años,Hombre
157,Valdelaguna,23,De 15 a 19 años,Hombre
157,Valdelaguna,12,De 20 a 24 años,Hombre
157,Valdelaguna,20,De 25 a 29 años,Hombre
157,Valdelaguna,21,De 30 a 34 años,Hombre
157,Valdelaguna,38,De 35 a 39 años,Hombre
157,Valdelaguna,47,De 40 a 44 años,Hombre
157,Valdelaguna,29,De 45 a 49 años,Hombre
157,Valdelaguna,41,De 50 a 54 años,Hombre
157,Valdelaguna,26,De 55 a 59 años,Hombre
157,Valdelaguna,17,De 60 a 64 años,Hombre
157,Valdelaguna,24,De 65 a 69 años,Hombre
157,Valdelaguna,22,De 70 a 74 años,Hombre
157,Valdelaguna,14,De 75 a 79 años,Hombre
157,Valdelaguna,15,De 80 a 84 años,Hombre
157,Valdelaguna,11,De 85 a 89 años,Hombre
157,Valdelaguna,1,De 90 a 94 años,Hombre
157,Valdelaguna,1,De 95 a 99 años,Hombre
157,Valdelaguna,0,De 100 y más años,Hombre
157,Valdelaguna,18,De 0 a 4 años,Mujer
157,Valdelaguna,27,De 5 a 9 años,Mujer
157,Valdelaguna,23,De 10 a 14 años,Mujer
157,Valdelaguna,26,De 15 a 19 años,Mujer
157,Valdelaguna,14,De 20 a 24 años,Mujer
157,Valdelaguna,21,De 25 a 29 años,Mujer
157,Valdelaguna,24,De 30 a 34 años,Mujer
157,Valdelaguna,37,De 35 a 39 años,Mujer
157,Valdelaguna,34,De 40 a 44 años,Mujer
157,Valdelaguna,41,De 45 a 49 años,Mujer
157,Valdelaguna,30,De 50 a 54 años,Mujer
157,Valdelaguna,20,De 55 a 59 años,Mujer
157,Valdelaguna,18,De 60 a 64 años,Mujer
157,Valdelaguna,22,De 65 a 69 años,Mujer
157,Valdelaguna,17,De 70 a 74 años,Mujer
157,Valdelaguna,17,De 75 a 79 años,Mujer
157,Valdelaguna,17,De 80 a 84 años,Mujer
157,Valdelaguna,12,De 85 a 89 años,Mujer
157,Valdelaguna,7,De 90 a 94 años,Mujer
157,Valdelaguna,3,De 95 a 99 años,Mujer
157,Valdelaguna,1,De 100 y más años,Mujer
158,Valdemanco,23,De 0 a 4 años,Hombre
158,Valdemanco,25,De 5 a 9 años,Hombre
158,Valdemanco,25,De 10 a 14 años,Hombre
158,Valdemanco,16,De 15 a 19 años,Hombre
158,Valdemanco,19,De 20 a 24 años,Hombre
158,Valdemanco,15,De 25 a 29 años,Hombre
158,Valdemanco,14,De 30 a 34 años,Hombre
158,Valdemanco,47,De 35 a 39 años,Hombre
158,Valdemanco,58,De 40 a 44 años,Hombre
158,Valdemanco,59,De 45 a 49 años,Hombre
158,Valdemanco,30,De 50 a 54 años,Hombre
158,Valdemanco,34,De 55 a 59 años,Hombre
158,Valdemanco,25,De 60 a 64 años,Hombre
158,Valdemanco,30,De 65 a 69 años,Hombre
158,Valdemanco,24,De 70 a 74 años,Hombre
158,Valdemanco,18,De 75 a 79 años,Hombre
158,Valdemanco,19,De 80 a 84 años,Hombre
158,Valdemanco,6,De 85 a 89 años,Hombre
158,Valdemanco,2,De 90 a 94 años,Hombre
158,Valdemanco,1,De 95 a 99 años,Hombre
158,Valdemanco,0,De 100 y más años,Hombre
158,Valdemanco,21,De 0 a 4 años,Mujer
158,Valdemanco,26,De 5 a 9 años,Mujer
158,Valdemanco,13,De 10 a 14 años,Mujer
158,Valdemanco,22,De 15 a 19 años,Mujer
158,Valdemanco,21,De 20 a 24 años,Mujer
158,Valdemanco,16,De 25 a 29 años,Mujer
158,Valdemanco,33,De 30 a 34 años,Mujer
158,Valdemanco,33,De 35 a 39 años,Mujer
158,Valdemanco,45,De 40 a 44 años,Mujer
158,Valdemanco,33,De 45 a 49 años,Mujer
158,Valdemanco,35,De 50 a 54 años,Mujer
158,Valdemanco,23,De 55 a 59 años,Mujer
158,Valdemanco,16,De 60 a 64 años,Mujer
158,Valdemanco,26,De 65 a 69 años,Mujer
158,Valdemanco,24,De 70 a 74 años,Mujer
158,Valdemanco,16,De 75 a 79 años,Mujer
158,Valdemanco,9,De 80 a 84 años,Mujer
158,Valdemanco,8,De 85 a 89 años,Mujer
158,Valdemanco,4,De 90 a 94 años,Mujer
158,Valdemanco,2,De 95 a 99 años,Mujer
158,Valdemanco,0,De 100 y más años,Mujer
159,Valdemaqueda,17,De 0 a 4 años,Hombre
159,Valdemaqueda,27,De 5 a 9 años,Hombre
159,Valdemaqueda,16,De 10 a 14 años,Hombre
159,Valdemaqueda,17,De 15 a 19 años,Hombre
159,Valdemaqueda,22,De 20 a 24 años,Hombre
159,Valdemaqueda,15,De 25 a 29 años,Hombre
159,Valdemaqueda,26,De 30 a 34 años,Hombre
159,Valdemaqueda,25,De 35 a 39 años,Hombre
159,Valdemaqueda,29,De 40 a 44 años,Hombre
159,Valdemaqueda,30,De 45 a 49 años,Hombre
159,Valdemaqueda,30,De 50 a 54 años,Hombre
159,Valdemaqueda,29,De 55 a 59 años,Hombre
159,Valdemaqueda,23,De 60 a 64 años,Hombre
159,Valdemaqueda,27,De 65 a 69 años,Hombre
159,Valdemaqueda,23,De 70 a 74 años,Hombre
159,Valdemaqueda,17,De 75 a 79 años,Hombre
159,Valdemaqueda,11,De 80 a 84 años,Hombre
159,Valdemaqueda,6,De 85 a 89 años,Hombre
159,Valdemaqueda,0,De 90 a 94 años,Hombre
159,Valdemaqueda,1,De 95 a 99 años,Hombre
159,Valdemaqueda,0,De 100 y más años,Hombre
159,Valdemaqueda,11,De 0 a 4 años,Mujer
159,Valdemaqueda,21,De 5 a 9 años,Mujer
159,Valdemaqueda,26,De 10 a 14 años,Mujer
159,Valdemaqueda,10,De 15 a 19 años,Mujer
159,Valdemaqueda,20,De 20 a 24 años,Mujer
159,Valdemaqueda,20,De 25 a 29 años,Mujer
159,Valdemaqueda,33,De 30 a 34 años,Mujer
159,Valdemaqueda,22,De 35 a 39 años,Mujer
159,Valdemaqueda,29,De 40 a 44 años,Mujer
159,Valdemaqueda,29,De 45 a 49 años,Mujer
159,Valdemaqueda,33,De 50 a 54 años,Mujer
159,Valdemaqueda,30,De 55 a 59 años,Mujer
159,Valdemaqueda,23,De 60 a 64 años,Mujer
159,Valdemaqueda,17,De 65 a 69 años,Mujer
159,Valdemaqueda,17,De 70 a 74 años,Mujer
159,Valdemaqueda,12,De 75 a 79 años,Mujer
159,Valdemaqueda,14,De 80 a 84 años,Mujer
159,Valdemaqueda,9,De 85 a 89 años,Mujer
159,Valdemaqueda,1,De 90 a 94 años,Mujer
159,Valdemaqueda,0,De 95 a 99 años,Mujer
159,Valdemaqueda,0,De 100 y más años,Mujer
160,Valdemorillo,303,De 0 a 4 años,Hombre
160,Valdemorillo,458,De 5 a 9 años,Hombre
160,Valdemorillo,440,De 10 a 14 años,Hombre
160,Valdemorillo,352,De 15 a 19 años,Hombre
160,Valdemorillo,329,De 20 a 24 años,Hombre
160,Valdemorillo,286,De 25 a 29 años,Hombre
160,Valdemorillo,317,De 30 a 34 años,Hombre
160,Valdemorillo,412,De 35 a 39 años,Hombre
160,Valdemorillo,623,De 40 a 44 años,Hombre
160,Valdemorillo,706,De 45 a 49 años,Hombre
160,Valdemorillo,564,De 50 a 54 años,Hombre
160,Valdemorillo,404,De 55 a 59 años,Hombre
160,Valdemorillo,288,De 60 a 64 años,Hombre
160,Valdemorillo,258,De 65 a 69 años,Hombre
160,Valdemorillo,202,De 70 a 74 años,Hombre
160,Valdemorillo,123,De 75 a 79 años,Hombre
160,Valdemorillo,107,De 80 a 84 años,Hombre
160,Valdemorillo,48,De 85 a 89 años,Hombre
160,Valdemorillo,19,De 90 a 94 años,Hombre
160,Valdemorillo,4,De 95 a 99 años,Hombre
160,Valdemorillo,0,De 100 y más años,Hombre
160,Valdemorillo,297,De 0 a 4 años,Mujer
160,Valdemorillo,421,De 5 a 9 años,Mujer
160,Valdemorillo,396,De 10 a 14 años,Mujer
160,Valdemorillo,337,De 15 a 19 años,Mujer
160,Valdemorillo,269,De 20 a 24 años,Mujer
160,Valdemorillo,289,De 25 a 29 años,Mujer
160,Valdemorillo,298,De 30 a 34 años,Mujer
160,Valdemorillo,487,De 35 a 39 años,Mujer
160,Valdemorillo,651,De 40 a 44 años,Mujer
160,Valdemorillo,611,De 45 a 49 años,Mujer
160,Valdemorillo,508,De 50 a 54 años,Mujer
160,Valdemorillo,377,De 55 a 59 años,Mujer
160,Valdemorillo,272,De 60 a 64 años,Mujer
160,Valdemorillo,252,De 65 a 69 años,Mujer
160,Valdemorillo,202,De 70 a 74 años,Mujer
160,Valdemorillo,140,De 75 a 79 años,Mujer
160,Valdemorillo,120,De 80 a 84 años,Mujer
160,Valdemorillo,87,De 85 a 89 años,Mujer
160,Valdemorillo,33,De 90 a 94 años,Mujer
160,Valdemorillo,9,De 95 a 99 años,Mujer
160,Valdemorillo,1,De 100 y más años,Mujer
161,Valdemoro,2405,De 0 a 4 años,Hombre
161,Valdemoro,3147,De 5 a 9 años,Hombre
161,Valdemoro,2815,De 10 a 14 años,Hombre
